北京,PEK,华盛顿,IAD,777,3.00,821.00
北京,PEK,济州岛,CJU,737,1.20,146.00
北京,PEK,巴彦淖尔,RLK,737,1.20,105.00
北京,PEK,大阪,KIX,320,1.00,178.00
北京,PEK,维也纳,VIE,330,1.20,622.00
北京,PEK,海口,HAK,747,1.00,225.00
北京,PEK,暹粒,REP,737,1.00,345.00
北京,PEK,夏威夷,HNL,330,1.30,525.00
北京,PEK,吉达,JED,747,1.20,795.00
北京,PEK,吉达,JED,777,1.20,810.00
北京,PEK,巴黎,CDG,340,1.20,679.00
北京,PEK,巴黎,CDG,747,1.20,654.00
北京,PEK,迪拜南,DXS,330,1.20,690.00
北京,PEK,三亚,SYX,321,1.00,267.00
北京,PEK,三亚,SYX,330,1.00,270.00
北京,PEK,温州,WNZ,330,1.00,157.00
北京,PEK,义乌,YIW,737,1.20,150.00
北京,PEK,曼谷,BKK,330,1.00,310.00
北京,PEK,杜塞尔多夫,DUS,330,1.20,690.00
北京,PEK,香港,HKG,340,1.00,208.00
北京,PEK,香港,HKG,737,1.00,232.00
北京,PEK,香港,HKG,747,1.00,208.00
北京,PEK,香港,HKG,757,1.00,220.00
北京,PEK,香港,HKG,767,1.00,220.00
北京,PEK,香港,HKG,777,1.00,208.00
北京,PEK,旧金山,SFO,747,1.30,695.00
北京,PEK,太原,TYN,737,1.20,86.00
北京,PEK,西宁,XNN,757,1.30,152.00
北京,PEK,墨尔本,MEL,777,1.30,740.00
北京,PEK,兰州,ZGC,320,1.20,185.00
北京,PEK,西昌,XIC,737,1.30,210.00
北京,PEK,西昌,XIC,320,1.30,210.00
北京,PEK,清迈,CNX,737,1.00,315.00
北京,PEK,牡丹江,MDG,737,1.20,130.00
北京,PEK,运城,YCU,737,1.20,110.00
北京,PEK,运城,YCU,319,1.20,110.00
北京,PEK,杭州,HGH,320,1.20,130.00
北京,PEK,九寨沟,JZH,319,2.00,190.00
北京,PEK,通辽,TGO,737,1.20,87.00
北京,PEK,法兰克福,FRA,777,1.20,655.00
北京,PEK,乌兰巴托,ULN,767,1.30,140.00
北京,PEK,威海,WEH,737,1.20,88.00
北京,PEK,东京,NRT,320,1.00,223.00
北京,PEK,呼和浩特,HET,777,1.20,71.00
北京,PEK,明斯克,MSQ,777,1.20,570.00
北京,PEK,阿斯塔纳,TSE,320,1.20,370.00
北京,PEK,札幌,CTS,330,1.00,225.00
北京,PEK,通化,TNH,737,1.20,102.00
北京,PEK,西宁,XNN,330,1.30,147.00
北京,PEK,新加坡,SIN,330,1.00,410.00
北京,PEK,多哈,DOH,747,1.20,626.00
北京,PEK,茅台,WMT,737,1.00,240.00
北京,PEK,重庆,CKG,320,1.00,185.00
北京,PEK,广元,GYS,737,1.30,175.00
北京,PEK,高雄,KHH,737,1.00,270.00
北京,PEK,曼谷,BKK,319,1.00,328.00
